-1.61952988,0.450950092,-1.774454148,0.043740311,0.067014481,-0.913920694,-0.161043191,-0.282258276,5
-0.799169935,1.856553061,-0.911690166,0.548065972,-0.018391561,0.929713917,-1.009828581,0.762586967,5
-0.748479093,0.882038861,-1.171394229,0.411020672,-0.043531007,0.401473131,-0.539553479,0.597946057,5
2.357672633,-0.269976009,0.243488697,-0.928449982,-1.499149068,-0.131017223,0.344290494,-0.455374995,6
-1.61952988,0.450950092,-1.774454148,0.043740311,0.067014481,-0.913920694,-0.161043191,-0.282258276,5
-1.583707273,0.569194884,-1.538286051,0.023749887,-0.11007597,-0.993626363,-0.109659243,-0.314034207,5
-1.10146403,0.608014999,-1.075914795,-0.343959207,-1.133382362,0.175000371,0.261011973,0.2401493,5
-2.248707648,-0.416834777,-0.986837186,-0.001203379,-0.780434577,0.286057049,0.131449144,0.119337254,7
-1.086886523,-0.308569495,-1.518150208,0.003314905,-0.226726629,-0.512633883,0.249610054,0.438988513,7
0.654789525,1.665207396,1.209476224,-0.824635007,1.718500794,-0.476497283,0.230369563,0.838788498,5
-1.125204286,0.860512193,-0.772215872,0.464359348,-0.932339387,0.202598909,0.716224768,0.520034502,5
0.654789525,1.665207396,1.209476224,-0.824635007,1.718500794,-0.476497283,0.230369563,0.838788498,5
-3.026861032,0.493539692,-0.220166215,0.594625733,-0.34316098,-0.295154253,0.624811282,-0.308511378,5
1.53889773,-0.235125829,0.047506068,3.792386439,0.726414124,-2.199678218,-2.013762419,2.070476749,5
1.565268084,4.79524703,1.4150769,1.360943772,-0.19936483,0.40256584,-0.519819457,0.077634174,5
1.621248787,4.78006978,1.521007825,1.408769228,-0.102930212,0.238263757,-0.672071919,0.220527169,5
1.174565616,1.142798217,2.394313122,0.145403118,-1.29051367,-0.418254688,0.090003009,-0.79470781,7
2.69520474,1.215494202,-0.123394904,6.373258827,1.130060025,0.778006628,0.691383482,0.015626326,5
-0.722438308,0.504671914,-1.747083477,-0.639952263,0.89913095,-0.478413353,1.21332724,0.634694518,4
3.335312755,0.753668755,0.458160025,5.140835803,0.259750501,0.756509912,1.929994322,-0.277421137,6
0.623644613,0.440113312,0.982174699,-0.625393781,-1.562906022,-0.990817525,1.129995861,-1.023931239,6
-0.205984537,0.96794918,0.454963814,-0.134586048,-0.338853472,-1.531381477,0.413818612,-0.890625525,5
0.69640731,-0.396998737,-0.255875813,1.523831761,-0.543169425,-0.587528781,0.042912411,1.250483727,5
0.053105635,0.416542743,-0.93243059,-0.254454049,-0.930618628,0.336998576,0.60209967,0.864528939,5
-0.878555343,0.381133186,0.071553111,0.155123658,-0.233693661,-1.073177852,0.781564274,-0.013654159,6
-1.164634067,-0.610355045,-0.567917514,0.415669047,-0.991131619,-0.652604507,1.297275466,0.443555045,5
-0.239393787,-1.194010782,-0.998432505,0.167653995,-0.596851637,-0.470419122,1.019907253,0.517208991,5
0.69640731,-0.396998737,-0.255875813,1.523831761,-0.543169425,-0.587528781,0.042912411,1.250483727,5
-1.735217839,0.58879564,-1.577091589,0.154787743,-0.070617298,-0.600217546,-0.048167464,-0.145106547,5
-1.322371736,-0.410406586,-1.539173695,0.240956719,0.06140597,-0.247003098,0.020470835,0.36018808,6
-1.55975681,1.161903746,-0.273104047,0.116486611,-0.279667315,0.543798156,0.138410378,0.230838467,5
-1.805565565,0.670977197,-0.490177064,0.31314774,0.570072622,0.031449857,-0.07376955,-0.41973418,6
-0.089573966,1.564434617,-0.194125658,0.148362516,-0.841884276,0.769095572,-0.498246004,0.940684959,5
-0.086805778,4.397298606,0.596529844,-2.790671764,3.688605067,-0.684780113,1.595892598,0.87283358,6
-1.084095921,0.062167363,0.04451762,0.635831572,-0.896611215,-0.761742753,1.973021813,0.126631304,5
-0.561628092,0.519688749,-1.941202877,-0.928787287,2.031182881,-0.588410836,0.766576989,0.735051437,6
-0.828113012,-0.988522783,-1.17209898,-0.048173945,0.779329887,-0.304432675,-0.036804276,-0.206466261,6
0.434059739,-0.549525193,-0.111808419,0.115041888,-0.636497071,-0.711661985,0.35032742,0.781080796,7
-2.986673706,0.319673852,-2.429831296,1.964229553,0.794898974,1.695107829,0.141477333,-0.956756502,4
0.764375742,1.059098419,1.019015793,-0.590324501,1.761634058,-0.645975408,0.424583287,1.044190566,5
0.764375742,1.059098419,1.019015793,-0.590324501,1.761634058,-0.645975408,0.424583287,1.044190566,5
0.350880975,0.715679736,-1.060004281,-0.535165574,-0.391367873,0.184505365,0.388694845,-0.132608866,4
1.401391693,-0.197789388,-0.66583599,4.408452544,1.843468972,1.112734699,1.706592357,-0.589213705,6
0.361835739,-0.680253076,-0.052587414,1.76044066,0.845166837,-1.18088058,-1.84531643,1.508786265,5
-2.141999394,-0.593485882,-1.805225974,-0.183807027,-0.094056664,-0.71253805,0.19139851,0.236722281,5
-4.278923878,-1.274774628,1.872697154,-0.138925042,1.287082666,-0.591249357,0.029621408,-1.538500605,4
0.233215939,2.485278251,-0.439569154,0.91720309,-0.499523734,0.965557016,-0.951408128,-0.17966413,5
1.233093676,-0.670440973,-0.081978972,0.218406939,-1.115618516,-0.299645342,1.331400772,-0.521313639,5
-0.939266084,-1.073132935,-0.924609399,0.14748543,-0.81638004,-0.81605785,1.318164144,0.535550129,5
-0.657852624,0.460508004,0.70744405,0.307435841,-1.708560102,-0.530374757,1.51435932,0.361356081,5
0.588407117,-0.5509121,-1.660526216,0.482332866,-0.568038618,0.002635537,-0.422157225,1.028810378,5
-1.561117152,-0.53903836,-1.02075173,0.341306468,-0.114132685,-0.798839034,0.684484439,0.799527674,6
-1.521344396,-0.722780244,-1.036777631,0.396155402,-0.170874857,-0.824171649,0.725030291,0.904391182,6
0.846393849,2.12336108,1.094823098,-0.709559128,-1.35981782,0.161309753,0.68169729,0.140461005,5
-0.254982502,1.461065754,0.910500113,0.340014115,-0.596963816,0.839231833,0.375688965,0.535044471,6
-0.711430805,1.510872464,-0.811772278,-0.611370464,0.382580506,-0.244615226,0.382315043,0.252098732,5
2.301099079,-1.284998502,-0.82022466,-0.828015272,-0.276647247,0.378323969,0.721158148,0.850330845,5
0.312942184,4.207417347,1.21010478,0.000224658,0.566813001,-0.155725388,-0.182308799,0.511328468,5
-0.753198428,0.569780983,-0.496049026,-0.224340203,-0.085505307,-0.521287175,-0.081024582,-0.371651485,5
-0.517905529,-0.25864335,-0.316394112,-0.285669891,-0.534996299,-0.749601532,1.240500665,-0.04653598,6
0.532821687,0.43797196,-0.128530417,-0.25928561,-0.622153641,-1.33769696,0.457060435,-0.726728801,5
0.703581544,1.796972999,0.149581687,0.858040248,-1.055255223,0.666486798,-0.188362602,-0.136617638,5
-0.697513739,-0.04081962,-0.825882595,0.287376205,-0.376309734,-0.657582476,0.421409724,0.101153622,7
-1.557923763,0.669750206,-1.133208823,0.207110886,-0.136775419,0.045145435,-0.198563792,0.131002995,5
-1.706421747,-0.425204162,-1.463152024,-1.045906825,1.795528277,0.786068162,0.769567894,0.147503077,5
-1.706421747,-0.425204162,-1.463152024,-1.045906825,1.795528277,0.786068162,0.769567894,0.147503077,5
-1.060379565,-0.103429248,-0.912590713,0.186080123,-0.563406775,-0.721664643,0.332712392,-0.073936614,5
-1.957751649,-0.854449533,-1.187785098,0.30869873,0.338896335,-0.041758617,-0.225721089,-0.079297674,5
1.402824491,-0.005584531,1.745636596,-0.073478619,-0.809698134,-0.486796184,-0.251732645,-0.479208804,5
-0.757961457,-0.72247667,-0.679731487,1.240179123,0.620526609,-0.517936425,-1.405073955,1.081309267,6
-1.000231985,0.161006743,-1.288690417,-0.038720388,-0.485024362,-0.113357888,0.15838236,0.246403457,6
-0.769800818,1.426422563,-0.465731451,-0.194922641,-0.933359091,0.638764337,0.240883384,-0.178958974,5
-0.856474407,1.415404538,-0.499118278,-0.178327692,-1.058105811,0.693245606,0.108308232,-0.152258277,5
-0.146322455,0.418085738,-1.547346872,-0.192319936,-0.468706558,-0.012314799,0.143223681,-0.152682572,4
2.069585423,1.090478612,1.187744633,0.098787542,-0.789356662,-1.006007127,-0.026768595,-0.415578556,5
0.913534633,-0.751040384,0.142505188,-0.244396363,0.288963201,-1.232824778,0.284321136,-1.773733539,5
0.913534633,-0.751040384,0.142505188,-0.244396363,0.288963201,-1.232824778,0.284321136,-1.773733539,5
-2.168973085,0.265131632,-1.102674533,0.345450306,0.919196538,0.103184207,-0.258888786,-0.597494911,6
-1.693733471,0.87700682,-0.669744121,0.14966378,-0.311591103,0.642617998,-0.054862038,-0.018001663,5
0.895194648,2.211040436,0.816555026,1.735779371,-1.141509002,-0.672937817,-1.756937254,1.54004878,4
-1.309847712,-0.994046624,-1.105164116,0.254091876,-0.589566192,-0.92579986,1.219043166,0.355631321,5
4.283261192,1.57225615,0.861746842,7.386587073,1.417762323,1.119191969,1.977457543,-1.677011972,5
0.119639818,0.995680484,0.054513316,-0.059068527,-1.042465461,-0.440278753,0.729255973,-0.60279375,5
